Timestamp,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,X,Y
1683182019.687585,6.000000,0.000000,0.476489,0.363586,-0.629944,0.493896,0.944940,-0.272006,-0.048346,-32.804749,-7.636013,75.734039,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,1.174222,1.460943,0.478943,0.291627,0.177933,0.847585,0.631788,0.579971,0.264021,0.222480,1.175636,1.451317,0.533096,0.410600,0.181192,0.433159,0.590335,0.444577,0.278825,0.198557,0.443541,0.383669,0.250858,0.093487,0.061222,0.415767,0.453590,0.271195,0.144544,0.097230,0.759450,0.766082,0.279250,0.147894,0.088617,0.780086,0.655595,0.384560,0.277583,0.130521,0.661558,0.641688,0.363078,0.264542,0.082507,0.614302,1.203919,0.484223,0.249198,0.096158,0.402918,2.381854,0.908740,0.312373,0.165833,0.886519,3.288151,0.594850,0.481122,0.185482,1.443838,1.760485,0.848449,0.332410,0.196324,0.959401,2.283359,0.518540,0.351882,0.163028,625.8240179843629,665.7130831309275
1683182019.718835,7.000000,0.000000,0.476552,0.363586,-0.629944,0.493835,0.944940,-0.272006,-0.048346,-32.608513,-7.705170,75.624573,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,1.174222,1.460943,0.478943,0.291627,0.177933,0.847585,0.631788,0.579971,0.264021,0.222480,1.175636,1.451317,0.533096,0.410600,0.181192,0.433159,0.590335,0.444577,0.278825,0.198557,0.443541,0.383669,0.250858,0.093487,0.061222,0.415767,0.453590,0.271195,0.144544,0.097230,0.759450,0.766082,0.279250,0.147894,0.088617,0.780086,0.655595,0.384560,0.277583,0.130521,0.661558,0.641688,0.363078,0.264542,0.082507,0.614302,1.203919,0.484223,0.249198,0.096158,0.402918,2.381854,0.908740,0.312373,0.165833,0.886519,3.288151,0.594850,0.481122,0.185482,1.443838,1.760485,0.848449,0.332410,0.196324,0.959401,2.283359,0.518540,0.351882,0.163028,625.8240179843629,665.7130831309275
1683182019.750085,8.000000,0.000000,0.476709,0.363464,-0.629944,0.493774,0.944940,-0.271518,-0.060554,-32.792896,-7.867855,75.612572,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,0.902885,1.684766,0.464318,0.293716,0.181691,0.565678,0.611227,0.561255,0.276023,0.199348,1.116224,1.822828,0.496321,0.411140,0.175642,0.303932,0.746018,0.452568,0.265005,0.172432,0.399926,0.421000,0.281690,0.096772,0.060157,0.519423,0.531500,0.294577,0.144779,0.096931,0.772530,0.893653,0.272722,0.151617,0.101753,0.956764,0.815931,0.381020,0.271377,0.129405,0.684201,0.761834,0.343296,0.252212,0.081652,0.568205,1.538272,0.532629,0.250196,0.091109,0.415052,2.860318,0.858969,0.319840,0.164014,0.939014,4.084936,0.499143,0.452393,0.176799,1.346360,2.048810,0.759366,0.340139,0.172929,0.892382,2.682052,0.420937,0.334768,0.159131,625.8240179843629,665.7130831309275
1683182019.781335,9.000000,0.000000,0.476755,0.363403,-0.629944,0.493774,0.944940,-0.271518,-0.060554,-32.942245,-7.999629,75.602852,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,0.902885,1.684766,0.464318,0.293716,0.181691,0.565678,0.611227,0.561255,0.276023,0.199348,1.116224,1.822828,0.496321,0.411140,0.175642,0.303932,0.746018,0.452568,0.265005,0.172432,0.399926,0.421000,0.281690,0.096772,0.060157,0.519423,0.531500,0.294577,0.144779,0.096931,0.772530,0.893653,0.272722,0.151617,0.101753,0.956764,0.815931,0.381020,0.271377,0.129405,0.684201,0.761834,0.343296,0.252212,0.081652,0.568205,1.538272,0.532629,0.250196,0.091109,0.415052,2.860318,0.858969,0.319840,0.164014,0.939014,4.084936,0.499143,0.452393,0.176799,1.346360,2.048810,0.759366,0.340139,0.172929,0.892382,2.682052,0.420937,0.334768,0.159131,622.1099638699021,662.5407510897194
1683182019.812585,10.000000,0.000000,0.476797,0.363220,-0.630066,0.493713,0.955683,-0.283238,-0.062996,-32.988220,-7.959699,75.428307,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,0.902885,1.684766,0.464318,0.293716,0.181691,0.565678,0.611227,0.561255,0.276023,0.199348,1.116224,1.822828,0.496321,0.411140,0.175642,0.303932,0.746018,0.452568,0.265005,0.172432,0.399926,0.421000,0.281690,0.096772,0.060157,0.519423,0.531500,0.294577,0.144779,0.096931,0.772530,0.893653,0.272722,0.151617,0.101753,0.956764,0.815931,0.381020,0.271377,0.129405,0.684201,0.761834,0.343296,0.252212,0.081652,0.568205,1.538272,0.532629,0.250196,0.091109,0.415052,2.860318,0.858969,0.319840,0.164014,0.939014,4.084936,0.499143,0.452393,0.176799,1.346360,2.048810,0.759366,0.340139,0.172929,0.892382,2.682052,0.420937,0.334768,0.159131,622.1099638699021,662.5407510897194
1683182019.843835,11.000000,0.000000,0.476924,0.363159,-0.630005,0.493713,0.955683,-0.283238,-0.062996,-33.025459,-7.927356,75.286926,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,0.902885,1.684766,0.464318,0.293716,0.181691,0.565678,0.611227,0.561255,0.276023,0.199348,1.116224,1.822828,0.496321,0.411140,0.175642,0.303932,0.746018,0.452568,0.265005,0.172432,0.399926,0.421000,0.281690,0.096772,0.060157,0.519423,0.531500,0.294577,0.144779,0.096931,0.772530,0.893653,0.272722,0.151617,0.101753,0.956764,0.815931,0.381020,0.271377,0.129405,0.684201,0.761834,0.343296,0.252212,0.081652,0.568205,1.538272,0.532629,0.250196,0.091109,0.415052,2.860318,0.858969,0.319840,0.164014,0.939014,4.084936,0.499143,0.452393,0.176799,1.346360,2.048810,0.759366,0.340139,0.172929,0.892382,2.682052,0.420937,0.334768,0.159131,622.1099638699021,662.5407510897194
1683182019.875085,12.000000,0.000000,0.476877,0.363220,-0.630005,0.493713,0.944940,-0.262239,-0.059089,-32.972286,-7.881159,75.242416,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,0.915327,2.013962,0.475389,0.295586,0.175648,0.516128,0.660703,0.547007,0.305088,0.177949,1.098053,2.189135,0.465736,0.399419,0.160550,0.264705,0.908457,0.450812,0.247653,0.141848,0.389273,0.428435,0.302063,0.101507,0.058025,0.621270,0.575426,0.288244,0.142766,0.092896,0.757281,0.954473,0.257033,0.159718,0.118284,1.160051,0.960811,0.361251,0.261016,0.122893,0.778179,0.899419,0.319989,0.243203,0.081364,0.598071,1.915817,0.563486,0.259105,0.087602,0.833330,3.269303,0.803327,0.342003,0.161578,1.212580,4.850541,0.435306,0.439048,0.164786,2.564419,2.474963,0.701429,0.378704,0.151197,1.200617,3.181983,0.376926,0.335224,0.154256,612.019570688399,653.2534829532533
1683182019.906335,13.000000,0.000000,0.476657,0.363403,-0.630066,0.493713,0.944940,-0.262239,-0.059089,-32.945885,-7.727072,75.356354,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,0.915327,2.013962,0.475389,0.295586,0.175648,0.516128,0.660703,0.547007,0.305088,0.177949,1.098053,2.189135,0.465736,0.399419,0.160550,0.264705,0.908457,0.450812,0.247653,0.141848,0.389273,0.428435,0.302063,0.101507,0.058025,0.621270,0.575426,0.288244,0.142766,0.092896,0.757281,0.954473,0.257033,0.159718,0.118284,1.160051,0.960811,0.361251,0.261016,0.122893,0.778179,0.899419,0.319989,0.243203,0.081364,0.598071,1.915817,0.563486,0.259105,0.087602,0.833330,3.269303,0.803327,0.342003,0.161578,1.212580,4.850541,0.435306,0.439048,0.164786,2.564419,2.474963,0.701429,0.378704,0.151197,1.200617,3.181983,0.376926,0.335224,0.154256,612.019570688399,653.2534829532533
1683182019.937585,14.000000,0.000000,0.476547,0.363464,-0.630066,0.493774,0.944940,-0.262239,-0.059089,-32.819500,-7.512261,75.373650,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,0.915327,2.013962,0.475389,0.295586,0.175648,0.516128,0.660703,0.547007,0.305088,0.177949,1.098053,2.189135,0.465736,0.399419,0.160550,0.264705,0.908457,0.450812,0.247653,0.141848,0.389273,0.428435,0.302063,0.101507,0.058025,0.621270,0.575426,0.288244,0.142766,0.092896,0.757281,0.954473,0.257033,0.159718,0.118284,1.160051,0.960811,0.361251,0.261016,0.122893,0.778179,0.899419,0.319989,0.243203,0.081364,0.598071,1.915817,0.563486,0.259105,0.087602,0.833330,3.269303,0.803327,0.342003,0.161578,1.212580,4.850541,0.435306,0.439048,0.164786,2.564419,2.474963,0.701429,0.378704,0.151197,1.200617,3.181983,0.376926,0.335224,0.154256,606.497117616017,638.5276128758343
1683182019.968835,15.000000,0.000000,0.476501,0.363525,-0.630066,0.493774,0.939568,-0.261751,-0.062508,-32.717129,-7.521598,75.437653,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,0.915327,2.013962,0.475389,0.295586,0.175648,0.516128,0.660703,0.547007,0.305088,0.177949,1.098053,2.189135,0.465736,0.399419,0.160550,0.264705,0.908457,0.450812,0.247653,0.141848,0.389273,0.428435,0.302063,0.101507,0.058025,0.621270,0.575426,0.288244,0.142766,0.092896,0.757281,0.954473,0.257033,0.159718,0.118284,1.160051,0.960811,0.361251,0.261016,0.122893,0.778179,0.899419,0.319989,0.243203,0.081364,0.598071,1.915817,0.563486,0.259105,0.087602,0.833330,3.269303,0.803327,0.342003,0.161578,1.212580,4.850541,0.435306,0.439048,0.164786,2.564419,2.474963,0.701429,0.378704,0.151197,1.200617,3.181983,0.376926,0.335224,0.154256,606.497117616017,638.5276128758343
1683182020.000085,16.000000,0.000000,0.476339,0.363525,-0.630188,0.493774,0.939568,-0.261751,-0.062508,-32.799210,-7.589161,75.309502,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,1.286660,2.386027,0.494795,0.294612,0.161102,0.667112,0.776799,0.528410,0.338820,0.163772,1.127410,2.444250,0.441959,0.381145,0.140043,0.284844,1.037850,0.429444,0.228912,0.115818,0.404316,0.398594,0.310555,0.104942,0.056019,0.705329,0.573665,0.257595,0.140631,0.084883,0.719002,0.934140,0.239217,0.172211,0.133345,1.352150,1.045789,0.329785,0.252144,0.112785,0.959047,1.019413,0.299494,0.245980,0.081230,0.796504,2.228113,0.562220,0.272863,0.083670,1.858734,3.530774,0.742312,0.373264,0.154489,1.813287,5.370587,0.404356,0.442369,0.149774,6.196716,3.004795,0.673676,0.432179,0.134170,2.032640,3.669322,0.379312,0.347755,0.146688,606.497117616017,638.5276128758343
1683182020.031335,17.000000,0.000000,0.476369,0.363403,-0.630188,0.493835,0.942986,-0.279331,-0.061043,-33.032360,-7.643888,75.039032,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,1.286660,2.386027,0.494795,0.294612,0.161102,0.667112,0.776799,0.528410,0.338820,0.163772,1.127410,2.444250,0.441959,0.381145,0.140043,0.284844,1.037850,0.429444,0.228912,0.115818,0.404316,0.398594,0.310555,0.104942,0.056019,0.705329,0.573665,0.257595,0.140631,0.084883,0.719002,0.934140,0.239217,0.172211,0.133345,1.352150,1.045789,0.329785,0.252144,0.112785,0.959047,1.019413,0.299494,0.245980,0.081230,0.796504,2.228113,0.562220,0.272863,0.083670,1.858734,3.530774,0.742312,0.373264,0.154489,1.813287,5.370587,0.404356,0.442369,0.149774,6.196716,3.004795,0.673676,0.432179,0.134170,2.032640,3.669322,0.379312,0.347755,0.146688,594.5328342525489,634.2185110948382
1683182020.062585,18.000000,0.000000,0.476479,0.363342,-0.630188,0.493774,0.942986,-0.279331,-0.061043,-33.191212,-7.718215,75.029945,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,1.286660,2.386027,0.494795,0.294612,0.161102,0.667112,0.776799,0.528410,0.338820,0.163772,1.127410,2.444250,0.441959,0.381145,0.140043,0.284844,1.037850,0.429444,0.228912,0.115818,0.404316,0.398594,0.310555,0.104942,0.056019,0.705329,0.573665,0.257595,0.140631,0.084883,0.719002,0.934140,0.239217,0.172211,0.133345,1.352150,1.045789,0.329785,0.252144,0.112785,0.959047,1.019413,0.299494,0.245980,0.081230,0.796504,2.228113,0.562220,0.272863,0.083670,1.858734,3.530774,0.742312,0.373264,0.154489,1.813287,5.370587,0.404356,0.442369,0.149774,6.196716,3.004795,0.673676,0.432179,0.134170,2.032640,3.669322,0.379312,0.347755,0.146688,594.5328342525489,634.2185110948382
1683182020.093835,19.000000,0.000000,0.476474,0.363220,-0.630310,0.493713,0.925894,-0.272983,-0.051276,-33.253212,-7.711755,74.872589,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,1.286660,2.386027,0.494795,0.294612,0.161102,0.667112,0.776799,0.528410,0.338820,0.163772,1.127410,2.444250,0.441959,0.381145,0.140043,0.284844,1.037850,0.429444,0.228912,0.115818,0.404316,0.398594,0.310555,0.104942,0.056019,0.705329,0.573665,0.257595,0.140631,0.084883,0.719002,0.934140,0.239217,0.172211,0.133345,1.352150,1.045789,0.329785,0.252144,0.112785,0.959047,1.019413,0.299494,0.245980,0.081230,0.796504,2.228113,0.562220,0.272863,0.083670,1.858734,3.530774,0.742312,0.373264,0.154489,1.813287,5.370587,0.404356,0.442369,0.149774,6.196716,3.004795,0.673676,0.432179,0.134170,2.032640,3.669322,0.379312,0.347755,0.146688,594.5328342525489,634.2185110948382
1683182020.125085,20.000000,0.000000,0.476549,0.363098,-0.630371,0.493652,0.925894,-0.272983,-0.051276,-33.258438,-7.721521,74.730133,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,1.982565,2.679596,0.499732,0.285481,0.141453,0.942843,0.920852,0.500230,0.364214,0.158038,1.237501,2.496554,0.416614,0.360329,0.118596,0.335546,1.093947,0.386049,0.210563,0.099970,0.426968,0.336873,0.308961,0.105469,0.055023,0.758081,0.525701,0.217363,0.141670,0.075323,0.667509,0.839293,0.226205,0.186100,0.142639,1.496710,1.044001,0.295200,0.251466,0.101372,1.191395,1.086073,0.286233,0.262838,0.082037,1.185564,2.370058,0.524485,0.284930,0.079179,3.500308,3.580741,0.673700,0.400838,0.141098,2.794262,5.463503,0.391492,0.452108,0.132521,12.488979,3.523400,0.653158,0.474692,0.122187,3.368656,3.977083,0.401064,0.360746,0.134898,590.7473127872217,623.2560277993043
1683182020.156335,21.000000,0.000000,0.476567,0.363098,-0.630310,0.493713,0.939568,-0.256867,-0.066903,-33.096001,-7.496099,74.814743,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,1.982565,2.679596,0.499732,0.285481,0.141453,0.942843,0.920852,0.500230,0.364214,0.158038,1.237501,2.496554,0.416614,0.360329,0.118596,0.335546,1.093947,0.386049,0.210563,0.099970,0.426968,0.336873,0.308961,0.105469,0.055023,0.758081,0.525701,0.217363,0.141670,0.075323,0.667509,0.839293,0.226205,0.186100,0.142639,1.496710,1.044001,0.295200,0.251466,0.101372,1.191395,1.086073,0.286233,0.262838,0.082037,1.185564,2.370058,0.524485,0.284930,0.079179,3.500308,3.580741,0.673700,0.400838,0.141098,2.794262,5.463503,0.391492,0.452108,0.132521,12.488979,3.523400,0.653158,0.474692,0.122187,3.368656,3.977083,0.401064,0.360746,0.134898,590.7473127872217,623.2560277993043
1683182020.187585,22.000000,0.000000,0.476613,0.363037,-0.630310,0.493713,0.939568,-0.256867,-0.066903,-33.047760,-7.661840,75.046608,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,1.982565,2.679596,0.499732,0.285481,0.141453,0.942843,0.920852,0.500230,0.364214,0.158038,1.237501,2.496554,0.416614,0.360329,0.118596,0.335546,1.093947,0.386049,0.210563,0.099970,0.426968,0.336873,0.308961,0.105469,0.055023,0.758081,0.525701,0.217363,0.141670,0.075323,0.667509,0.839293,0.226205,0.186100,0.142639,1.496710,1.044001,0.295200,0.251466,0.101372,1.191395,1.086073,0.286233,0.262838,0.082037,1.185564,2.370058,0.524485,0.284930,0.079179,3.500308,3.580741,0.673700,0.400838,0.141098,2.794262,5.463503,0.391492,0.452108,0.132521,12.488979,3.523400,0.653158,0.474692,0.122187,3.368656,3.977083,0.401064,0.360746,0.134898,571.0296241855336,625.4713149801713
1683182020.218835,23.000000,0.000000,0.476613,0.363037,-0.630310,0.493713,0.938103,-0.275424,-0.054206,-33.163685,-7.676090,75.067749,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,1.982565,2.679596,0.499732,0.285481,0.141453,0.942843,0.920852,0.500230,0.364214,0.158038,1.237501,2.496554,0.416614,0.360329,0.118596,0.335546,1.093947,0.386049,0.210563,0.099970,0.426968,0.336873,0.308961,0.105469,0.055023,0.758081,0.525701,0.217363,0.141670,0.075323,0.667509,0.839293,0.226205,0.186100,0.142639,1.496710,1.044001,0.295200,0.251466,0.101372,1.191395,1.086073,0.286233,0.262838,0.082037,1.185564,2.370058,0.524485,0.284930,0.079179,3.500308,3.580741,0.673700,0.400838,0.141098,2.794262,5.463503,0.391492,0.452108,0.132521,12.488979,3.523400,0.653158,0.474692,0.122187,3.368656,3.977083,0.401064,0.360746,0.134898,571.0296241855336,625.4713149801713
1683182020.250085,24.000000,0.000000,0.476711,0.363098,-0.630249,0.493652,0.938103,-0.275424,-0.054206,-33.224251,-7.754300,75.101547,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,2.822798,2.774532,0.479910,0.263933,0.120861,1.257001,1.042159,0.463682,0.373242,0.158220,1.411650,2.312814,0.383809,0.338359,0.100074,0.392534,1.056700,0.328278,0.193483,0.094841,0.440377,0.261437,0.302037,0.103750,0.055346,0.766206,0.443959,0.183242,0.147763,0.067314,0.617732,0.694148,0.221753,0.196194,0.143640,1.563404,0.949138,0.264566,0.260372,0.091102,1.403057,1.072556,0.279098,0.287276,0.084839,1.685712,2.285759,0.457342,0.287074,0.075135,5.432510,3.393562,0.595488,0.410739,0.123329,4.016244,5.061125,0.377664,0.454099,0.115530,20.234035,3.879592,0.613202,0.484407,0.114040,4.922706,3.966123,0.413170,0.363402,0.119836,571.0296241855336,625.4713149801713
1683182020.281335,25.000000,0.000000,0.476733,0.363281,-0.630127,0.493652,0.947870,-0.271029,-0.056648,-33.019978,-7.894316,75.383919,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,2.822798,2.774532,0.479910,0.263933,0.120861,1.257001,1.042159,0.463682,0.373242,0.158220,1.411650,2.312814,0.383809,0.338359,0.100074,0.392534,1.056700,0.328278,0.193483,0.094841,0.440377,0.261437,0.302037,0.103750,0.055346,0.766206,0.443959,0.183242,0.147763,0.067314,0.617732,0.694148,0.221753,0.196194,0.143640,1.563404,0.949138,0.264566,0.260372,0.091102,1.403057,1.072556,0.279098,0.287276,0.084839,1.685712,2.285759,0.457342,0.287074,0.075135,5.432510,3.393562,0.595488,0.410739,0.123329,4.016244,5.061125,0.377664,0.454099,0.115530,20.234035,3.879592,0.613202,0.484407,0.114040,4.922706,3.966123,0.413170,0.363402,0.119836,556.0758045966278,625.9058763433324
1683182020.312585,26.000000,0.000000,0.476576,0.363403,-0.630127,0.493713,0.947870,-0.271029,-0.056648,-32.854515,-8.007730,75.612640,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,2.822798,2.774532,0.479910,0.263933,0.120861,1.257001,1.042159,0.463682,0.373242,0.158220,1.411650,2.312814,0.383809,0.338359,0.100074,0.392534,1.056700,0.328278,0.193483,0.094841,0.440377,0.261437,0.302037,0.103750,0.055346,0.766206,0.443959,0.183242,0.147763,0.067314,0.617732,0.694148,0.221753,0.196194,0.143640,1.563404,0.949138,0.264566,0.260372,0.091102,1.403057,1.072556,0.279098,0.287276,0.084839,1.685712,2.285759,0.457342,0.287074,0.075135,5.432510,3.393562,0.595488,0.410739,0.123329,4.016244,5.061125,0.377664,0.454099,0.115530,20.234035,3.879592,0.613202,0.484407,0.114040,4.922706,3.966123,0.413170,0.363402,0.119836,556.0758045966278,625.9058763433324
1683182020.343835,27.000000,0.000000,0.476518,0.363586,-0.630066,0.493713,0.953730,-0.274936,-0.048834,-32.837158,-7.776261,75.731239,1,0.840647,0.840647,0.000000,1.000000,1,0.831072,0.831072,0.000000,1.000000,0.000000,1,0.842419,0.842419,0.000000,1.000000,1,0.857995,0.857995,0.000000,1.000000,1,0.888443,0.888443,0.000000,1.000000,1,0.880988,0.880988,0.000000,1.000000,2.822798,2.774532,0.479910,0.263933,0.120861,1.257001,1.042159,0.463682,0.373242,0.158220,1.411650,2.312814,0.383809,0.338359,0.100074,0.392534,1.056700,0.328278,0.193483,0.094841,0.440377,0.261437,0.302037,0.103750,0.055346,0.766206,0.443959,0.183242,0.147763,0.067314,0.617732,0.694148,0.221753,0.196194,0.143640,1.563404,0.949138,0.264566,0.260372,0.091102,1.403057,1.072556,0.279098,0.287276,0.084839,1.685712,2.285759,0.457342,0.287074,0.075135,5.432510,3.393562,0.595488,0.410739,0.123329,4.016244,5.061125,0.377664,0.454099,0.115530,20.234035,3.879592,0.613202,0.484407,0.114040,4.922706,3.966123,0.413170,0.363402,0.119836,556.0758045966278,625.9058763433324
